"ID_carre"	"occ1"	"occ2"	"occ3"	"occ4"	"temp1"	"temp2"	"temp3"	"temp4"	"mare1"	"mare2"	"mare3"	"mare4"	"dist_bombina"	"dist_coursEau"	"dist_planEau"	"prairie_surf"	"planEau_surf"	"nb_planEau"
41	1	1	0	0	0.150505230236162	-0.0833551421482827	-1.11519629531496	0.0963887001107553	0.956979513481958	0.956979513481958	0.956979513481958	0.956979513481958	-0.762697310173926	1.88446844074229	1.49962008307317	-0.868647354233808	-0.518067360799264	0.956979513481958
42	0	0	0	0	-0.812728243275273	-0.728685274909182	0.936612902198087	-0.760399745318182	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	0.780828517622208	-0.724821963953559	1.76012992539567	0.435167524373679	-0.518067360799264	-0.524795217070751
43	0	0	0	0	0.39131359861402	-0.728685274909182	-0.659238695867619	-1.83138530210435	-1.26568258234711	-1.26568258234711	-1.26568258234711	-1.26568258234711	0.98017687176562	-0.264762866283502	1.25840726610788	0.899520672724495	-0.518067360799264	-1.26568258234711
44	0	0	1	0	2.07697217725903	0.239309924232167	0.25267650302707	0.0963887001107553	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	0.488450931545203	-0.855286484188352	-1.0829651439018	0.228454181001327	1.63097621841956	-0.524795217070751
45	0	0	0	0	0.39131359861402	-0.728685274909182	1.39257050164543	-1.83138530210435	-1.26568258234711	-1.26568258234711	-1.26568258234711	-1.26568258234711	0.344160694260448	-0.594357443718767	0.965735714856673	-0.678893072583282	-0.518067360799264	-1.26568258234711
46	0	1	0	0	0.150505230236162	-0.0833551421482827	-0.659238695867619	0.0963887001107553	0.216092148205603	0.216092148205603	0.216092148205603	0.216092148205603	-0.715233416330256	1.35574380610655	1.00754593646399	-0.868647354233808	-0.518067360799264	0.216092148205603
47	0	0	0	0	1.83616380888117	0.239309924232167	0.25267650302707	0.0963887001107553	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	0.15430511888577	-0.498225691966815	-0.976831504437076	1.29729938255618	0.915652892002855	-0.524795217070751
48	0	0	0	0	0.39131359861402	-0.728685274909182	1.39257050164543	-1.83138530210435	-1.26568258234711	-1.26568258234711	-1.26568258234711	-1.26568258234711	0.862466415033319	-0.903352360064328	0.113450428246005	1.5236783165437	-0.518067360799264	-1.26568258234711
49	0	0	0	0	1.83616380888117	0.239309924232167	0.25267650302707	0.0963887001107553	1.69786687875831	1.69786687875831	1.69786687875831	1.69786687875831	-0.360203490379608	-0.731688517650127	-1.0829651439018	0.157779682255445	2.65663086088098	1.69786687875831
50	0	0	0	0	0.150505230236162	0.561974990612616	1.39257050164543	1.16737425689693	-1.26568258234711	-1.26568258234711	-1.26568258234711	-1.26568258234711	0.676407951166135	-0.251029758890366	0.0169653014598915	0.877190427220778	-0.518067360799264	-1.26568258234711
51	0	0	0	0	0.39131359861402	0.561974990612616	1.39257050164543	0.31058581146799	0.216092148205603	0.216092148205603	0.216092148205603	0.216092148205603	1.37887358005244	-0.161764560834982	-1.0508034349731	1.14574890559773	0.815429239216531	0.216092148205603
52	0	0	0	0	0.150505230236162	-0.728685274909182	0.708634102474415	0.31058581146799	0.216092148205603	0.216092148205603	0.216092148205603	0.216092148205603	-0.517783617940591	-0.820953715705511	0.0845048902101709	2.1217291519395	-0.518067360799264	0.216092148205603
53	0	0	0	0	0.39131359861402	0.561974990612616	0.0246977033033981	0.0963887001107553	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.166550803497436	0.0854313722414671	-1.0829651439018	-0.268604730248466	2.87542396025965	-0.524795217070751
54	0	0	0	0	0.39131359861402	0.884640056993066	0.0246977033033981	0.31058581146799	2.43875424403467	2.43875424403467	2.43875424403467	2.43875424403467	0.338465026999207	1.80893635008004	-0.854617010507999	1.61741853492482	0.0214516585111452	2.43875424403467
55	0	0	0	0	-0.090303138141697	0.239309924232167	0.25267650302707	-0.117808411246479	0.216092148205603	0.216092148205603	0.216092148205603	0.216092148205603	0.611857055538744	-0.601223997415335	-1.06366811854458	-0.868647354233808	1.71974478049251	0.216092148205603
56	0	0	0	0	-0.812728243275273	-0.406020208528732	0.936612902198087	0.0963887001107553	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	0.253030018080602	-0.436426708697702	-0.578026313721141	2.16389151673967	-0.518067360799264	-0.524795217070751
57	0	0	0	0	0.150505230236162	0.884640056993066	0.0246977033033981	0.31058581146799	-0.524795217070751	-0.524795217070751	-0.524795217070751	-0.524795217070751	0.676407951166135	1.48620832634134	-0.825671472472165	0.735942691300212	-0.0188256737544771	-0.524795217070751
58	0	0	0	0	-0.571919874897414	0.239309924232167	0.25267650302707	-0.117808411246479	0.216092148205603	0.216092148205603	0.216092148205603	0.216092148205603	1.79845440163048	2.01493296097708	0.229232580389341	-0.868647354233808	-0.518067360799264	0.216092148205603
